chr	3utr_start	3utr_end	gene_name
chr22	40425569	40439533	FAM83F
chr22	40425569	40439533	FAM83F
chr22	40425569	40439533	FAM83F
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	40719245	40731812	TNRC6B
chr22	41165633	41166837	SLC25A17
chr22	41921829	41925286	POLR3H
chr22	41921829	41925286	POLR3H
chr22	41970899	41972670	CSDC2
chr22	41970899	41972670	CSDC2
chr22	41970899	41972670	CSDC2
chr22	42195303	42195458	MEI1
chr22	42423185	42424479	WBP2NL
chr22	42426723	42428933	WBP2NL
chr22	42454357	42456282	NAGA
chr22	42454357	42456282	NAGA
chr22	42454357	42456282	NAGA
chr22	42474077	42475445	FAM109B
chr22	42776415	42781166	NFAM1
chr22	42776415	42781166	NFAM1
chr22	43633581	43634733	SCUBE1
chr22	44220388	44221880	SULT4A1
chr22	44342262	44343448	PNPLA3
chr22	44639546	44645564	KIAA1644
chr22	44888451	44892716	LDOC1L
chr22	44888451	44892716	LDOC1L
chr22	45258475	45258664	ARHGAP8
chr22	45586218	45593056	KIAA0930
chr22	45586218	45593056	KIAA0930
chr22	45586218	45593056	KIAA0930
chr22	45586218	45593056	KIAA0930
chr22	45586218	45593056	KIAA0930
chr22	45586218	45593056	KIAA0930
chr22	45591708	45593056	KIAA0930
chr22	45586218	45593056	KIAA0930
chr22	45591708	45593056	KIAA0930
chr22	46316241	46318735	WNT7B
chr22	46505890	46509808	FLJ27365
chr22	46651559	46652457	PKDREJ
chr22	46688781	46689905	TTC38
chr22	47569269	47571336	TBC1D22A
chr22	50921332	50924869	ADM2
chr22	50921332	50924869	ADM2
chrX	10109541	10112518	WWC3
chrX	10201624	10205700	CLCN4
chrX	103077251	103080108	RAB9B
chrX	103494718	103494908	ESX1
chrX	103494718	103494908	ESX1
chrX	106038943	106040223	RNF128
chrX	106117195	106119375	TBC1D8B
chrX	110463675	110470589	PAK3
chrX	110463675	110470589	PAK3
chrX	110463675	110470589	PAK3
chrX	110488330	110489804	CAPN6
chrX	110537007	110544914	DCX
chrX	110537007	110544914	DCX
chrX	110537007	110544914	DCX
chrX	110537007	110544914	DCX
chrX	110931229	110932028	ALG13
chrX	11155663	11156982	ARHGAP6
chrX	114141978	114144624	HTR2C
chrX	115590121	115592625	SLC6A14
chrX	115590121	115592625	SLC6A14
chrX	115590121	115592625	SLC6A14
chrX	115590121	115592625	SLC6A14
chrX	115590121	115592625	SLC6A14
chrX	115590121	115592625	SLC6A14
chrX	119392504	119394724	TMEM255A
chrX	119561681	119562338	LAMP2
chrX	12738652	12742642	FRMPD4
chrX	128927808	128929177	SASH3
chrX	12906777	12908499	TLR7
chrX	129190111	129191638	BCORL1
chrX	12940285	12941288	TLR8
chrX	12940285	12941288	TLR8
chrX	129546822	129547317	RBMX2
chrX	131208187	131209971	MST4
chrX	131337052	131339615	RAP2C
chrX	134495001	134497077	ZNF449
chrX	135295380	135297172	MAP7D3
chrX	135747705	135750187	ARHGEF6
chrX	138808507	138811121	ATP11C
chrX	138808507	138811058	ATP11C
chrX	139795948	139796987	LINC00632
chrX	144909531	144911368	TMEM257
chrX	144909531	144911368	TMEM257
chrX	147014933	147015206	FMR1
chrX	148072862	148082193	AFF2
chrX	148072862	148082193	AFF2
chrX	14937931	14940449	MOSPD2
chrX	149934809	149937506	CD99L2
chrX	150844615	150845211	PASD1
chrX	151301781	151302982	MAGEA10
chrX	151995516	151996384	CETN2
chrX	152613231	152618384	ZNF275
chrX	152613231	152618384	ZNF275
chrX	152915760	152916781	DUSP9
chrX	152915760	152916773	DUSP9
chrX	152915760	152916781	DUSP9
chrX	152915760	152916773	DUSP9
chrX	152915760	152916781	DUSP9
chrX	152915760	152916773	DUSP9
chrX	153194694	153195439	NAA10
chrX	153287023	153295817	MECP2
chrX	153671019	153671814	GDI1
chrX	153671019	153671814	GDI1
chrX	153706107	153706282	LAGE3
chrX	153712055	153713877	UBL4A
chrX	154064062	154065871	F8
chrX	154064069	154065871	F8
chrX	154282947	154288578	FUNDC2
chrX	154282947	154288578	FUNDC2
chrX	154505499	154507191	CLIC2
chrX	155004400	155012121	SPRY3
chrX	155004400	155012121	SPRY3
chrX	155004400	155012121	SPRY3
chrX	15800787	15805747	CA5B
chrX	16606428	16607898	CTPS2
chrX	17750584	17754114	NHS
chrX	17750584	17754098	NHS
chrX	17771512	17772191	SCML1
chrX	17771512	17773105	SCML1
chrX	18658029	18660123	RS1
chrX	19007426	19008981	GPR64
chrX	19007431	19008981	GPR64
chrX	19007432	19008981	GPR64
chrX	19008127	19008981	GPR64
chrX	21900773	21903542	MBTPS2
chrX	22266070	22269427	PHEX
chrX	23412302	23422489	PTCHD1
chrX	23720369	23722010	ACOT9
chrX	24576203	24580409	PCYT1B
chrX	294697	295101	PPP2R3B
chrX	3226605	3227756	MXRA5
chrX	37670170	37672714	CYBB
chrX	37670170	37672714	CYBB
chrX	37670170	37672714	CYBB
chrX	38143661	38144792	RPGR
chrX	38664751	38665686	MID1IP1
chrX	38664751	38665790	MID1IP1
chrX	39910498	39911361	BCOR
chrX	39910500	39911361	BCOR
chrX	40507557	40511057	MED14
chrX	40507557	40511057	MED14
chrX	41374186	41379672	CASK
chrX	45021554	45023443	CXorf36
chrX	47430856	47431299	ARAF
chrX	47431302	47432262	SYN1
chrX	47431302	47432332	SYN1
chrX	47431302	47432262	SYN1
chrX	47431302	47432332	SYN1
chrX	48435852	48437454	RBM3
chrX	48565961	48567403	SUV39H1
chrX	49106722	49106987	CCDC22
chrX	49856876	49863892	CLCN5
chrX	49856876	49857063	CLCN5
chrX	49856876	49863892	CLCN5
chrX	51079091	51080377	NUDT10
chrX	53401069	53407023	SMC1A
chrX	53455610	53456776	RIBC1
chrX	54094756	54099465	FAM120C
chrX	55033868	55035490	APEX2
chrX	56592181	56593443	UBQLN2
chrX	56592181	56593443	UBQLN2
chrX	64136260	64137662	ZC4H2
chrX	64136261	64137662	ZC4H2
chrX	64136260	64137662	ZC4H2
chrX	64136261	64137662	ZC4H2
chrX	64723089	64727767	ZC3H12B
chrX	66943683	66950461	AR
chrX	67262185	67267005	OPHN1
chrX	67262185	67267005	OPHN1
chrX	67751841	67757127	YIPF6
chrX	69504493	69504852	RAB41
chrX	69640115	69640682	KIF4A
chrX	69722119	69725337	DLG3
chrX	70459473	70460765	ZMYM3
chrX	70683896	70685855	TAF1
chrX	71417376	71418194	PIN4
chrX	71693265	71694545	HDAC8
chrX	71693265	71694545	HDAC8
chrX	71693265	71694545	HDAC8
chrX	71787431	71787606	HDAC8
chrX	73805051	73811274	RLIM
chrX	73952683	73959239	KIAA2022
chrX	73952683	73959239	KIAA2022
chrX	74588261	74592780	ZDHHC15
chrX	76760355	76763828	ATRX
chrX	76760377	76763828	ATRX
chrX	77385244	77387106	TAF9B
chrX	77911565	77912489	ZCCHC5
chrX	79926352	79932107	BRWD3
chrX	83572881	83576896	HDX
chrX	83572881	83576896	HDX
chrX	83572881	83576896	HDX
chrX	85224091	85226571	CHM
chrX	86082773	86082815	DACH2
chrX	9914977	9917483	SHROOM2
chrX	99546641	99551274	PCDH19
chrX	99546643	99551274	PCDH19
